Eviction_ID,Address,Zip,File Date,Neighborhood,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Constraints,Constraints Date,Supervisor_District,Client_Location
M141081,1700 Block of La Salle Avenue,94124,5/13/2014,Bayview Hunters Point,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,"(37.7381169170224, -122.391416846375)"
M141084,2100 Block of Mission Street,94110,5/13/2014,Mission,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,"(37.7628860415558, -122.419391026431)"
M140997,600 Block of Connecticut Street,94107,5/13/2014,Potrero Hill,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/12/2017,10,"(37.7586882171794, -122.397195060605)"
M141075,2200 Block of Mission Street,94110,5/12/2014,Mission,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,"(37.7610397684324, -122.419213668324)"
M141073,500 Block of Scott Street,94117,5/12/2014,Hayes Valley,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,"(37.7747325666121, -122.436102962148)"
M141064,300 Block of Randolph Street,94132,5/12/2014,Oceanview/Merced/Ingleside,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,"(37.7142286022447, -122.465748527969)"
M141069,300 Block of Serrano Drive,94132,5/12/2014,Lakeshore,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7190118676918, -122.480450749483)"
M141074,700 Block of 36th Avenue,94122,5/12/2014,Outer Richmond,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,"(37.774827347102, -122.496256130377)"
M141070,2300 Block of Scott Street,94115,5/12/2014,Pacific Heights,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.7913988180257, -122.439466859092)"
M141078,1800 Block of 17th Avenue,94122,5/12/2014,Inner Sunset,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7534059229703, -122.474200813827)"
M141068,200 Block of Garces Drive,94132,5/12/2014,Lakeshore,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7156320408835, -122.480767509243)"
M141065,1800 Block of Stockton Street,94133,5/12/2014,North Beach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.8027609353173, -122.4097236604)"
M141063,100 Block of Corbett Avenue,94114,5/12/2014,Castro/Upper Market,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.761619493091, -122.44196131361)"
M141067,700 Block of Gonzalez Drive,94132,5/12/2014,Lakeshore,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7175134680033, -122.48059457481)"
M141066,200 Block of Gonzalez Drive,94132,5/12/2014,Lakeshore,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.7171483514563, -122.475655317076)"
M141072,4000 Block of 17th Street,94114,5/12/2014,Castro/Upper Market,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.7624364421263, -122.436895080273)"
M141077,3400 Block of 26th Street,94110,5/12/2014,Mission,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,"(37.7490448498342, -122.418983577329)"
M141071,4000 Block of 17th Street,94114,5/12/2014,Castro/Upper Market,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.7624364421263, -122.436895080273)"
M141079,1100 Block of Lake Street,94118,5/12/2014,Inner Richmond,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.78641518762, -122.471654339002)"
M141076,4100 Block of Fulton Street,94121,5/12/2014,Outer Richmond,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,"(37.7729924693625, -122.476157906949)"
M140996,1700 Block of 15th Street,94103,5/12/2014,Mission,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.766380513434, -122.423764533131)"
M141057,200 Block of Dolores Street,94103,5/9/2014,Castro/Upper Market,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.7652067507015, -122.426591617441)"
M141056,1500 Block of Bay Street,94123,5/9/2014,Marina,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.8032160454433, -122.4325146308)"
M141058,600 Block of Bush Street,94108,5/9/2014,Nob Hill,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.7903528654568, -122.407695597411)"
M140990,800 Block of Capp Street,94110,5/9/2014,Mission,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/1/2017,9,"(37.7531080516198, -122.417362867523)"
M141061,200 Block of Dolores Street,94103,5/9/2014,Castro/Upper Market,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.7652067507015, -122.426591617441)"
M140995,400 Block of 4th Avenue,94118,5/9/2014,Inner Richmond,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/1/2017,1,"(37.7801519496629, -122.462001728324)"
M140993,100 Block of Cambridge Street,94134,5/9/2014,Excelsior,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/5/2017,9,"(37.7297394945194, -122.419529070253)"
M140991,700 Block of 3rd Avenue,94118,5/9/2014,Inner Richmond,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/5/2017,1,"(37.7747708722787, -122.460675794141)"
M141062,2100 Block of Sacramento Street,94109,5/9/2014,Pacific Heights,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.7905089593976, -122.428259150237)"
M140992,1500 Block of Treat Avenue,94110,5/9/2014,Bernal Heights,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/6/2017,9,"(37.7456993941569, -122.412369238773)"
M141059,200 Block of Dolores Street,94103,5/9/2014,Castro/Upper Market,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.7652067507015, -122.426591617441)"
M141060,4400 Block of 23rd Avenue,94114,5/9/2014,Noe Valley,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.7523843936569, -122.441643241297)"
M140994,900 Block of Plymouth Avenue,94112,5/9/2014,Oceanview/Merced/Ingleside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/1/2017,11,"(37.7191336252202, -122.456189654262)"
M140984,300 Block of 28th Street,94131,5/8/2014,Noe Valley,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/2/2017,8,"(37.745153472789, -122.43015175829)"
M140968,400 Block of Union Street,94133,5/8/2014,North Beach,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.8006331830922, -122.40718188118)"
M140989,1500 Block of California Street,94109,5/8/2014,Nob Hill,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.7906289226357, -122.419850856276)"
M140967,300 Block of 21st Avenue,94121,5/8/2014,Outer Richmond,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,"(37.7812431351976, -122.480589412269)"
M140986,1100 Block of IRVING Street,94131,5/8/2014,Inner Sunset,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/4/2017,5,"(37.7639272125634, -122.470062348228)"
M140987,1400 Block of 44TH Avenue,94122,5/8/2014,Sunset/Parkside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/6/2017,4,"(37.7595831336475, -122.503788052078)"
M140988,1500 Block of California Street,94109,5/8/2014,Nob Hill,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/12/2017,3,"(37.7906289226357, -122.419850856276)"
M140985,500 Block of Jersey Street,94114,5/7/2014,Noe Valley,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/3/2017,8,"(37.7502386993081, -122.437304287421)"
M141055,800 Block of Rhode Island Street,94107,5/7/2014,Potrero Hill,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,"(37.7590433306569, -122.401949185845)"
M140965,2400 Block of 24th Street,94110,5/7/2014,Mission,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,"(37.753204664796, -122.403889561443)"
M140966,200 Block of Ivy Street,94102,5/7/2014,Hayes Valley,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,"(37.7775087886282, -122.422260661765)"
M140983,1900 Block of Buchanan Street,94115,5/7/2014,Pacific Heights,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/2/2017,5,"(37.7878958655193, -122.430330487345)"
M140981,100 Block of Carl Street,94117,5/7/2014,Haight Ashbury,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/1/2017,5,"(37.7655835412574, -122.452091631457)"
M140982,700 Block of Broderick Street,94117,5/7/2014,Western Addition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/2/2017,5,"(37.7771070365516, -122.440003974402)"
M140960,2200 Block of Gough Street,94109,5/6/2014,Pacific Heights,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.7939486338143, -122.426492963406)"
M140964,3600 Block of Broderick Street,94123,5/6/2014,Marina,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.8039504848794, -122.445433154074)"
M140959,600 Block of 15th Avenue,94118,5/6/2014,Outer Richmond,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,1,"(37.7758634016537, -122.473561465252)"
M140958,4400 Block of Fulton Street,94121,5/6/2014,Outer Richmond,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,"(37.7728449106911, -122.479374759179)"
M140962,0 Block of Kissling Street,94103,5/6/2014,South of Market,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6,"(37.7728460201958, -122.414655134717)"
M140963,100 Block of Allison Street,94112,5/6/2014,Excelsior,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,"(37.7130410589629, -122.441795810774)"
M140961,700 Block of 15th Street,94103,5/6/2014,Mission,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,"(37.7671099589047, -122.40813886493)"
M140979,100 Block of Beaver Street,94114,5/5/2014,Castro/Upper Market,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,8,"(37.7654212087245, -122.436750801604)"
M140978,1600 Block of Jones Street,94109,5/5/2014,Nob Hill,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/1/2017,3,"(37.7960882120796, -122.41511821114)"
M140980,1700 Block of Golden Gate Avenue,94115,5/5/2014,Western Addition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/5/2017,5,"(37.7786720143221, -122.43939382488)"
M140957,1700 Block of Eucalyptus Drive,94132,5/5/2014,Sunset/Parkside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.731173763182, -122.48925631297)"
M140977,1500 Block of Vallejo Street,94109,5/5/2014,Russian Hill,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/2/2017,3,"(37.7968496389848, -122.422792063766)"
M140956,2300 Block of Scott Street,94115,5/2/2014,Pacific Heights,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.7913988180257, -122.439466859092)"
M141022,200 Block of 27th Avenue,94121,5/2/2014,Outer Richmond,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.7847203012542, -122.487149444925)"
M141020,200 Block of 27th Avenue,94121,5/2/2014,Outer Richmond,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.7847203012542, -122.487149444925)"
M141021,200 Block of 27th Avenue,94121,5/2/2014,Outer Richmond,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.7847203012542, -122.487149444925)"
M141582,900 Block of Capitol Avenue,94112,5/2/2014,Oceanview/Merced/Ingleside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,11,"(37.7191271869236, -122.459123677591)"
M140976,1000 Block of Carolina Street,94107,5/2/2014,Potrero Hill,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5/2/2017,10,"(37.7559691315249, -122.399931617259)"
M141019,200 Block of 27th Avenue,94121,5/2/2014,Outer Richmond,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.7847203012542, -122.487149444925)"
M140955,5300 Block of Diamond Heights Boulevard,94131,5/2/2014,Noe Valley,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.7427922571067, -122.436288012747)"
M140954,200 Block of Divisadero Street,94117,5/1/2014,Haight Ashbury,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,"(37.7717213025987, -122.437252069425)"
M140953,200 Block of Roosevelt Way,94114,5/1/2014,Castro/Upper Market,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.7658832666069, -122.440324255534)"
M140975,0 Block of Raleigh Avenue,94112,5/1/2014,Outer Mission,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,11,"(37.7275430263116, -122.442027519758)"
M140950,1700 Block of Eucalyptus Drive,94132,4/30/2014,Sunset/Parkside,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,"(37.731173763182, -122.48925631297)"
M140951,1900 Block of Fell Street,94117,4/30/2014,Lone Mountain/USF,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,"(37.7725275127455, -122.449976001328)"
M140949,100 Block of Bay Street,94133,4/30/2014,North Beach,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.8060255342624, -122.409888227338)"
M140948,100 Block of Bay Road,94133,4/30/2014,North Beach,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.8060255342624, -122.409888227338)"
M140952,100 Block of Allison Street,94112,4/30/2014,Excelsior,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,"(37.7130410589629, -122.441795810774)"
M140940,800 Block of Broadway Street,94133,4/29/2014,Chinatown,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.7973761567449, -122.411122316897)"
M140943,2300 Block of Mission Street,94110,4/29/2014,Mission,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,"(37.7594381240603, -122.419060339609)"
M140942,4200 Block of 23rd Avenue,94114,4/29/2014,Noe Valley,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.7527176271043, -122.438065904829)"
M140946,300 Block of Fillmore Street,94117,4/29/2014,Hayes Valley,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,"(37.7725827938965, -122.430463244401)"
M140759,300 Block of Silver Street,94112,4/29/2014,Excelsior,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4/21/2017,11,"(37.7285946894221, -122.428439970339)"
M140944,1300 Block of Golden Gate Avenue,94115,4/29/2014,Western Addition,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,"(37.7795136007678, -122.432784844572)"
M140974,1100 Block of Leavenworth Street,94109,4/29/2014,Nob Hill,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4/28/2017,3,"(37.7918461545299, -122.415808559063)"
M140947,300 Block of Fillmore Street,94117,4/29/2014,Hayes Valley,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,5,"(37.7725827938965, -122.430463244401)"
M140941,2200 Block of Pacific Avenue,94115,4/29/2014,Pacific Heights,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,"(37.7937165638127, -122.432279480334)"
M140945,4200 Block of Cesar Chavez Street,94131,4/29/2014,Noe Valley,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,8,"(37.7472724731161, -122.435154168376)"
M140939,800 Block of BROADWAY Street,94133,4/29/2014,Chinatown,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,"(37.7973761567449, -122.411122316897)"
M140938,4400 Block of Fulton Street,94121,4/29/2014,Outer Richmond,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,1,"(37.7728449106911, -122.479374759179)"
M140758,1100 Block of Fell Street,94117,4/28/2014,Hayes Valley,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,5,"(37.7742233832422, -122.436786554097)"
